Αἰτωλοί	*ai)twlo/s	none-found	a-p---mn-
Αἰτωλοί	*ai)twlo/s	none-found	a-p---mv-
Αἰτωλοί	*ai)twloi/	none-found	n-p---mn-
Αἰτωλοί	*ai)twloi/	none-found	n-p---mv-
Αἰτωλίδ’	*ai)twli/s	none-found	n-s---fa-
Αἰτωλίδ’	*ai)twli/s	none-found	n-s---fd-
Αἰτωλίσιν	*ai)twli/s-pl	none-found	n-p---fd-
Αἰτωλόν	*ai)twlo/s	none-found	a-s---ma-
Αἰτωλόν	*ai)twlo/s	none-found	a-s---nn-
Αἰτωλόν	*ai)twlo/s	none-found	a-s---nv-
Αἰτωλόν	*ai)twlo/s	none-found	a-s---na-
Γαῖ’	*gai=on	none-found	n-p---nn-
Γαῖ’	*gai=on	none-found	n-p---nv-
Γαῖ’	*gai=on	none-found	n-p---na-
Γοργόνος	*gorgw/n	none-found	n-s---fg-
Δαναϊδῶν	*danai/dai	none-found	n-p---mg-
Δαναΐδων	*danai/des	none-found	n-p---fg-
Δαναῶν	*danao/s	none-found	n-p---mg-
Διρκαίων	*dirkai=os	none-found	a-p---fg-
Διρκαίων	*dirkai=os	none-found	a-p---mg-
Διρκαίων	*dirkai=os	none-found	a-p---ng-
Διρκαίων	di/rkaion	none-found	n-p---ng-
Διρκαῖος	*dirkai=os	none-found	a-s---mn-
Δίρκα	*di/rkh	none-found	n-d---fn-
Δίρκα	*di/rkh	none-found	n-d---fv-
Δίρκα	*di/rkh	none-found	n-d---fa-
Δίρκα	*di/rkh	none-found	n-s---fn-
Δίρκα	*di/rkh	none-found	n-s---fv-
Δίρκαν	*di/rkh	none-found	n-s---fa-
Δίρκας	*di/rkh	none-found	n-p---fa-
Δίρκας	*di/rkh	none-found	n-s---fg-
Δίρκης	*di/rkh	none-found	n-s---fg-
Ζήθου	*zh=qos	none-found	n-s---mg-
Θεσπρωτόν	*qesprwtoi/	none-found	n-s---ma-
Θηβαιᾶν	*qhbai=os	none-found	a-p---mg-
Θηβαιᾶν	*qhbai=os	none-found	a-p---fg-
Θηβαίαν	*qhbai=os	none-found	a-s---fa-
Θηβαίας	*qhbai=os	none-found	a-p---fa-
Θηβαίας	*qhbai=os	none-found	a-s---fg-
Θηβαίᾳ	*qhbai=os	none-found	a-s---fd-
Θηβαΐαισι	*qhbai=os	none-found	a-p---fd-
