Βερέσχεθοί	*bere/sxeqoi/	βερέσχεθοι	bere/sxeqoi	urn:cite2:hmt:lsj.chicago_md:n19823	n-p---mn-
Βερέσχεθοί	*bere/sxeqoi/	βερέσχεθοι	bere/sxeqoi	urn:cite2:hmt:lsj.chicago_md:n19823	n-p---mv-
Βοιωτοῖς	*boiwtoi=s	Βοιωτός	*boiwto/s	urn:cite2:hmt:lsj.chicago_md:n20256	n-p---md-
Βοιωτῶν	*boiwtw=n	Βοιωτός	*boiwto/s	urn:cite2:hmt:lsj.chicago_md:n20256	n-p---mg-
Βυρσίνης	*bursi/nhs	Βυρσίνη	*bursi/nh	urn:cite2:hmt:lsj.chicago_md:n21234	n-s---fg-
Βυρσίνης	*bursi/nhs	βύρσινος	bu/rsinos	urn:cite2:hmt:lsj.chicago_md:n21235	a-s---fg-
Βυρσίνης	*bursi/nhs	βυρσίνη	bursi/nh	urn:cite2:hmt:lsj.chicago_md:n21234	n-s---fg-
Βάκι	*ba/ki	Βάκις	*ba/kis	urn:cite2:hmt:lsj.chicago_md:n19146	n-s---fv-
Βάκιδος	*ba/kidos	Βάκις	*ba/kis	urn:cite2:hmt:lsj.chicago_md:n19146	n-s---fg-
Βάκις	*ba/kis	Βάκις	*ba/kis	urn:cite2:hmt:lsj.chicago_md:n19146	n-s---fn-
Γεραίστιε	*gerai/stie	Γεραίστιος	*gerai/stios	urn:cite2:hmt:lsj.chicago_md:n21942	n-s---mv-
Γλάνι	*gla/ni	Γλάνις	*gla/nis	urn:cite2:hmt:lsj.chicago_md:n22236	n-s---fv-
Γλάνι	*gla/ni	γλάνις	gla/nis	urn:cite2:hmt:lsj.chicago_md:n22236	n-s---fv-
Γλάνι	*gla/ni	γλάνις	gla/nis	urn:cite2:hmt:lsj.chicago_md:n22236	n-s---fd-
Γλάνιδος	*gla/nidos	Γλάνις	*gla/nis	urn:cite2:hmt:lsj.chicago_md:n22236	n-s---fg-
Γοργολόφα	*gorgolo/fa	Γοργολόφας	*gorgolo/fas	urn:cite2:hmt:lsj.chicago_md:n22681	n-d---fn-
Γοργολόφα	*gorgolo/fa	Γοργολόφας	*gorgolo/fas	urn:cite2:hmt:lsj.chicago_md:n22681	n-d---fv-
Γοργολόφα	*gorgolo/fa	Γοργολόφας	*gorgolo/fas	urn:cite2:hmt:lsj.chicago_md:n22681	n-d---fa-
Γοργολόφα	*gorgolo/fa	Γοργολόφας	*gorgolo/fas	urn:cite2:hmt:lsj.chicago_md:n22681	n-s---fn-
Γοργολόφα	*gorgolo/fa	Γοργολόφας	*gorgolo/fas	urn:cite2:hmt:lsj.chicago_md:n22681	n-s---fv-
Γοργολόφα	*gorgolo/fa	Γοργολόφας	*gorgolo/fas	urn:cite2:hmt:lsj.chicago_md:n22681	n-d---mn-
Γοργολόφα	*gorgolo/fa	Γοργολόφας	*gorgolo/fas	urn:cite2:hmt:lsj.chicago_md:n22681	n-d---mv-
Γοργολόφα	*gorgolo/fa	Γοργολόφας	*gorgolo/fas	urn:cite2:hmt:lsj.chicago_md:n22681	n-d---ma-
Γοργολόφα	*gorgolo/fa	Γοργολόφας	*gorgolo/fas	urn:cite2:hmt:lsj.chicago_md:n22681	n-s---mv-
Γοργολόφα	*gorgolo/fa	Γοργολόφας	*gorgolo/fas	urn:cite2:hmt:lsj.chicago_md:n22681	n-s---mg-
Γοργολόφα	*gorgolo/fa	Γοργολόφας	*gorgolo/fas	urn:cite2:hmt:lsj.chicago_md:n22681	n-s---mn-
Γρύττον	*gru/tton	γρύζω	gru/zw	urn:cite2:hmt:lsj.chicago_md:n22882	v2sama---
Δημακίδιον	*dhmaki/dion	δημακίδιον	dhmaki/dion	urn:cite2:hmt:lsj.chicago_md:n24353	n-s---nn-
Δημακίδιον	*dhmaki/dion	δημακίδιον	dhmaki/dion	urn:cite2:hmt:lsj.chicago_md:n24353	n-s---nv-
Δημακίδιον	*dhmaki/dion	δημακίδιον	dhmaki/dion	urn:cite2:hmt:lsj.chicago_md:n24353	n-s---na-
Δημίδιον	*dhmi/dion	δημίδιον	dhmi/dion	urn:cite2:hmt:lsj.chicago_md:n24380	n-s---nn-
Δημίδιον	*dhmi/dion	δημίδιον	dhmi/dion	urn:cite2:hmt:lsj.chicago_md:n24380	n-s---nv-
Δημίδιον	*dhmi/dion	δημίδιον	dhmi/dion	urn:cite2:hmt:lsj.chicago_md:n24380	n-s---na-
