Διρκαῖον	*dirkai=os	none-found	a-s---ma-
Διρκαῖον	*dirkai=os	none-found	a-s---nn-
Διρκαῖον	*dirkai=os	none-found	a-s---nv-
Διρκαῖον	*dirkai=os	none-found	a-s---na-
Δίρκης	*di/rkh	none-found	n-s---fg-
Καδμείας	*kadmei=os	none-found	a-p---fa-
Καδμείας	*kadmei=os	none-found	a-s---fg-
Καδμείας	*kadmei=os	none-found	a-p---fa-
Καδμείας	*kadmei=os	none-found	a-s---fg-
Καδμείους	*kadmei=os	none-found	a-p---ma-
Καδμείους	*kadmei=os	none-found	a-p---ma-
Καδμείων	*kadmei=os	none-found	a-p---fg-
Καδμείων	*kadmei=os	none-found	a-p---mg-
Καδμείων	*kadmei=os	none-found	a-p---ng-
Καδμείων	*kadmei=os	none-found	a-p---fg-
Καδμείων	*kadmei=os	none-found	a-p---mg-
Καδμείων	*kadmei=os	none-found	a-p---ng-
Καδμείων	*kadmei=os	none-found	n-s---mn-
Καδμείων	*kadmei=os	none-found	n-s---mv-
Καδμείων	*kadmei=os	none-found	n-s---fn-
Καδμείων	*kadmei=os	none-found	n-s---fv-
Καπανεύς	*kapaneu/s	none-found	n-s---mn-
Λαΐου	*lai/+hs	none-found	n-s---mg-
Λύκει’	*lukei/h	none-found	n-p---fn-
Λύκει’	*lukei/h	none-found	n-p---fv-
Οἰκλέους	*oi)kle/hs	none-found	n-s---mg-
Παρθενοπαῖος	*parqenopai=os	none-found	n-s---mn-
Πολυφόντου	*polufo/nths	none-found	n-s---mg-
Προίτου	*proi=tos	none-found	n-s---mg-
βοᾷ	boei/h	none-found	n-s---fd-
βοῆς	boei/h	none-found	n-s---fg-
βοῇ	boei/h	none-found	n-s---fd-
βρετέων	bre/tos	none-found	n-p---ng-
βρέτη	bre/tos	none-found	n-p---nn-
βρέτη	bre/tos	none-found	n-p---nv-
βρέτη	bre/tos	none-found	n-p---na-
βρέτη	bre/tos	none-found	n-d---nn-
βρέτη	bre/tos	none-found	n-d---nv-
βρέτη	bre/tos	none-found	n-d---na-
δαΐων	da|o/w	none-found	v3piia---
δαΐων	da|o/w	none-found	v1siia---
διατετίμηται	dia/-time/w	none-found	v3srie---
δινεῖ	dine/w	none-found	v2spie---
δινεῖ	dine/w	none-found	v3spia---
δινήσαντος	dine/w	none-found	v-sapamg-
