Αἰγεῖ	*ai)gei=	Αἰγίς	*ai)gi/s	urn:cite2:hmt:lsj.chicago_md:n2177	n-d---fn-
Αἰγεῖ	*ai)gei=	Αἰγίς	*ai)gi/s	urn:cite2:hmt:lsj.chicago_md:n2177	n-d---fv-
Αἰγεῖ	*ai)gei=	Αἰγίς	*ai)gi/s	urn:cite2:hmt:lsj.chicago_md:n2177	n-d---fa-
Αἰγεῖ	*ai)gei=	Αἰγίς	*ai)gi/s	urn:cite2:hmt:lsj.chicago_md:n2177	n-s---fd-
Αἰγιαλεῦ	*ai)gialeu=	Αἰγιαλεύς	*ai)gialeu/s	urn:cite2:hmt:lsj.chicago_md:n2136	n-s---mv-
Αἰγέως	*ai)ge/ws	Αἰγίς	*ai)gi/s	urn:cite2:hmt:lsj.chicago_md:n2177	n-s---fg-
Αἰγέως	*ai)ge/ws	αἴγεος	ai)/geos	urn:cite2:hmt:lsj.chicago_md:n2131	x--------
Αἰγέως	*ai)ge/ws	αἴγεος	ai)/geos	urn:cite2:hmt:lsj.chicago_md:n2131	a-p---ma-
Αἴθραν	*ai)/qran	Αἴθρη	*ai)/qrh	urn:cite2:hmt:lsj.chicago_md:n2336	n-s---fa-
Αἴθραν	*ai)/qran	αἴθρη	ai)/qrh	urn:cite2:hmt:lsj.chicago_md:n2336	n-s---fa-
Δελφῶν	*delfw=n	Δελφοί	*delfoi/	urn:cite2:hmt:lsj.chicago_md:n24003	n-p---mg-
Δηοῦς	*dhou=s	Δηώ	*dhw/	urn:cite2:hmt:lsj.chicago_md:n24511	n-s---fg-
Δηοῦς	*dhou=s	Δηώ	*dhw/	urn:cite2:hmt:lsj.chicago_md:n24512	n-s---fg-
Δηοῦς	*dhou=s	Δηώ	*dhw/	urn:cite2:hmt:lsj.chicago_md:n24513	n-s---fg-
Διομήδην	*diomh/dhn	Διομήδης	*diomh/dhs	urn:cite2:hmt:lsj.chicago_md:n27189	n-s---ma-
Διός	*dio/s	Ζεύς	*zeu/s	urn:cite2:hmt:lsj.chicago_md:n46195	n-s---mg-
Δήμητερ	*dh/mhter	Δημήτηρ	*dhmh/thr	urn:cite2:hmt:lsj.chicago_md:n24373	n-s---fv-
Δήμητρα	*dh/mhtra	Δημήτηρ	*dhmh/thr	urn:cite2:hmt:lsj.chicago_md:n24373	n-s---fa-
Δήμητρα	*dh/mhtra	Δημήτηρ	*dhmh/thr	urn:cite2:hmt:lsj.chicago_md:n24373	n-s---fn-
Δήμητρα	*dh/mhtra	Δημήτηρ	*dhmh/thr	urn:cite2:hmt:lsj.chicago_md:n24373	n-s---fv-
Δήμητρος	*dh/mhtros	Δημήτηρ	*dhmh/thr	urn:cite2:hmt:lsj.chicago_md:n24373	n-s---fg-
Δήμητρος	*dh/mhtros	Δημήτηρ	*dhmh/thr	urn:cite2:hmt:lsj.chicago_md:n24373	n-s---fg-
Δίκης	*di/khs	Δίκη	*di/kh	urn:cite2:hmt:lsj.chicago_md:n26943	n-s---fg-
Δίκης	*di/khs	δίκη	di/kh	urn:cite2:hmt:lsj.chicago_md:n26943	n-s---fg-
Ζεύς	*zeu/s	Ζεύς	*zeu/s	urn:cite2:hmt:lsj.chicago_md:n46195	n-s---mn-
Ζεῦ	*zeu=	Ζεύς	*zeu/s	urn:cite2:hmt:lsj.chicago_md:n46195	n-s---mv-
