Αὐτονόη	*au)tono/h	none-found	n-s---fn-
Αὐτονόη	*au)tono/h	none-found	n-s---fv-
Αὐτονόην	*au)tono/h	none-found	n-s---fa-
Βάκτριά	*ba/ktrios	none-found	a-p---nn-
Βάκτριά	*ba/ktrios	none-found	a-p---nv-
Βάκτριά	*ba/ktrios	none-found	a-p---na-
Βάκτριά	*baktri/on	none-found	n-p---nn-
Βάκτριά	*baktri/on	none-found	n-p---nv-
Βάκτριά	*baktri/on	none-found	n-p---na-
Βάκχαις	*ba/kxh-pl	none-found	n-p---fd-
Βάκχαις	*ba/kxh-pl	none-found	n-p---fd-
Γοργόνων	*gorgo/nes	none-found	n-p---fg-
Γοργόνων	*gorgw/n	none-found	n-p---fg-
Δελφίσιν	*delfiko/s	none-found	n-p---fd-
Δίρκα	*di/rkh	none-found	n-d---fn-
Δίρκα	*di/rkh	none-found	n-d---fv-
Δίρκα	*di/rkh	none-found	n-d---fa-
Δίρκα	*di/rkh	none-found	n-s---fn-
Δίρκα	*di/rkh	none-found	n-s---fv-
Δίρκης	*di/rkh	none-found	n-s---fg-
Εὐίου	*eu)/ios	none-found	n-s---mg-
Εὔιος	*eu)/ios	none-found	n-s---mn-
Θηβαίας	*qhbai=os	none-found	a-p---fa-
Θηβαίας	*qhbai=os	none-found	a-s---fg-
Θηβαίοις	*qhbai=os	none-found	a-p---md-
Θηβαίοις	*qhbai=os	none-found	a-p---nd-
Θηβαίοισιν	*qhbai=os	none-found	a-p---md-
Θηβαίοισιν	*qhbai=os	none-found	a-p---nd-
Θηβαίων	*qhbai=os	none-found	a-p---fg-
Θηβαίων	*qhbai=os	none-found	a-p---mg-
Θηβαίων	*qhbai=os	none-found	a-p---ng-
Θήβας	*qh/bh	none-found	n-s---fg-
Καδμείους	*kadmei=os	none-found	a-p---ma-
Καδμείους	*kadmei=os	none-found	a-p---ma-
Καδμείων	*kadmei=os	none-found	a-p---fg-
Καδμείων	*kadmei=os	none-found	a-p---mg-
